,수위
185950,1.05
185951,1.04
185952,1.05
185953,1.05
185954,1.05
185955,1.05
185956,1.05
185957,1.05
185958,1.05
185959,1.04
185960,1.04
185961,1.04
185962,1.04
185963,1.04
185964,1.04
185965,1.04
185966,1.04
185967,1.04
185968,1.04
185969,1.04
185970,1.04
185971,1.04
185972,1.04
185973,1.04
185974,1.04
185975,1.04
185976,1.04
185977,1.04
185978,1.04
185979,1.04
185980,1.04
185981,1.04
185982,1.04
185983,1.04
185984,1.04
185985,1.04
185986,1.04
185987,1.04
185988,1.04
185989,1.05
185990,1.06
185991,1.07
185992,1.08
185993,1.09
185994,1.09
185995,1.09
185996,1.09
185997,1.09
185998,1.1
185999,1.1
186000,1.11
186001,1.11
186002,1.11
186003,1.12
186004,1.12
186005,1.12
186006,1.12
186007,1.12
186008,1.13
186009,1.13
186010,1.13
186011,1.13
186012,1.13
186013,1.13
186014,1.13
186015,1.14
186016,1.14
186017,1.14
186018,1.14
186019,1.14
186020,1.15
186021,1.15
186022,1.15
186023,1.15
186024,1.15
186025,1.15
186026,1.15
186027,1.15
186028,1.15
186029,1.14
186030,1.13
186031,1.13
186032,1.13
186033,1.13
186034,1.13
186035,1.13
186036,1.13
186037,1.13
186038,1.13
186039,1.13
186040,1.13
186041,1.13
186042,1.13
186043,1.12
186044,1.12
186045,1.12
186046,1.12
186047,1.12
186048,1.12
186049,1.12
186050,1.12
186051,1.12
186052,1.11
186053,1.11
186054,1.11
186055,1.11
186056,1.11
186057,1.11
186058,1.11
186059,1.1
186060,1.1
186061,1.1
186062,1.1
186063,1.1
186064,1.1
186065,1.1
186066,1.1
186067,1.1
186068,1.1
186069,1.1
186070,1.1
186071,1.1
186072,1.1
186073,1.1
186074,1.1
186075,1.1
186076,1.09
186077,1.09
186078,1.09
186079,1.09
186080,1.09
186081,1.09
186082,1.09
186083,1.09
186084,1.09
186085,1.09
186086,1.09
186087,1.09
186088,1.09
186089,1.09
186090,1.09
186091,1.09
186092,1.09
186093,1.09
186094,1.09
186095,1.09
186096,1.09
186097,1.09
186098,1.09
186099,1.09
186100,1.09
186101,1.08
186102,1.08
186103,1.08
186104,1.08
186105,1.08
186106,1.08
186107,1.08
186108,1.08
186109,1.08
186110,1.08
186111,1.08
186112,1.08
186113,1.08
186114,1.08
186115,1.08
186116,1.08
186117,1.08
186118,1.08
186119,1.08
186120,1.08
186121,1.08
186122,1.08
186123,1.08
186124,1.08
186125,1.08
186126,1.08
186127,1.08
186128,1.08
186129,1.08
186130,1.07
186131,1.07
186132,1.07
186133,1.08
186134,1.09
186135,1.1
186136,1.11
186137,1.12
186138,1.13
186139,1.13
186140,1.14
186141,1.14
186142,1.15
186143,1.15
186144,1.16
186145,1.17
186146,1.18
186147,1.18
186148,1.19
186149,1.19
186150,1.19
186151,1.18
186152,1.18
186153,1.17
186154,1.17
186155,1.16
186156,1.16
186157,1.16
186158,1.16
186159,1.16
186160,1.15
186161,1.15
186162,1.15
186163,1.14
186164,1.14
186165,1.14
186166,1.13
186167,1.13
186168,1.13
186169,1.13
186170,1.13
186171,1.13
186172,1.12
186173,1.12
186174,1.12
186175,1.11
186176,1.11
186177,1.11
186178,1.11
186179,1.11
186180,1.11
186181,1.11
186182,1.11
186183,1.1
186184,1.1
186185,1.1
186186,1.09
186187,1.09
186188,1.09
186189,1.09
186190,1.09
186191,1.09
186192,1.09
186193,1.09
186194,1.08
186195,1.08
186196,1.08
186197,1.08
186198,1.08
186199,1.08
186200,1.08
186201,1.08
186202,1.08
186203,1.08
186204,1.08
186205,1.07
186206,1.07
186207,1.07
186208,1.07
186209,1.07
186210,1.07
186211,1.07
186212,1.07
186213,1.07
186214,1.07
186215,1.07
186216,1.07
186217,1.07
186218,1.07
186219,1.07
186220,1.07
186221,1.06
186222,1.07
186223,1.07
186224,1.07
186225,1.07
186226,1.07
186227,1.07
186228,1.07
186229,1.07
186230,1.06
186231,1.06
186232,1.06
186233,1.06
186234,1.06
186235,1.06
186236,1.06
186237,1.06
186238,1.06
186239,1.06
186240,1.06
186241,1.06
186242,1.06
186243,1.06
186244,1.06
186245,1.06
186246,1.06
186247,1.05
186248,1.05
186249,1.05
186250,1.05
186251,1.05
186252,1.06
186253,1.06
186254,1.06
186255,1.05
186256,1.05
186257,1.05
186258,1.05
186259,1.05
186260,1.05
186261,1.06
186262,1.06
186263,1.06
186264,1.06
186265,1.06
186266,1.06
186267,1.06
186268,1.06
186269,1.06
186270,1.07
186271,1.06
186272,1.06
186273,1.06
186274,1.07
186275,1.07
186276,1.07
186277,1.08
186278,1.09
186279,1.1
186280,1.11
186281,1.11
186282,1.12
186283,1.13
186284,1.13
186285,1.14
186286,1.14
186287,1.15
186288,1.15
186289,1.16
186290,1.17
186291,1.18
186292,1.18
186293,1.19
186294,1.18
186295,1.18
186296,1.19
186297,1.19
186298,1.19
186299,1.2
186300,1.2
186301,1.2
186302,1.19
186303,1.19
186304,1.19
186305,1.19
186306,1.19
186307,1.18
186308,1.18
186309,1.17
186310,1.17
186311,1.16
186312,1.16
186313,1.16
186314,1.16
186315,1.16
186316,1.16
186317,1.15
186318,1.15
186319,1.14
186320,1.14
186321,1.13
186322,1.13
186323,1.13
186324,1.13
186325,1.13
186326,1.13
186327,1.12
186328,1.12
186329,1.12
186330,1.12
186331,1.12
186332,1.11
186333,1.11
186334,1.11
186335,1.11
186336,1.1
186337,1.1
186338,1.1
186339,1.1
186340,1.1
186341,1.1
186342,1.09
186343,1.09
186344,1.09
186345,1.09
186346,1.09
186347,1.09
186348,1.09
186349,1.09
186350,1.09
186351,1.08
186352,1.08
186353,1.08
186354,1.08
186355,1.08
186356,1.08
186357,1.08
186358,1.08
186359,1.08
186360,1.08
186361,1.07
186362,1.07
186363,1.07
186364,1.07
186365,1.07
186366,1.07
186367,1.07
186368,1.07
186369,1.07
186370,1.07
186371,1.07
186372,1.07
186373,1.07
186374,1.07
186375,1.07
186376,1.07
186377,1.07
186378,1.07
186379,1.07
186380,1.07
186381,1.07
186382,1.07
186383,1.07
186384,1.07
186385,1.07
186386,1.07
186387,1.06
186388,1.06
186389,1.06
186390,1.06
186391,1.06
186392,1.06
186393,1.05
186394,1.05
186395,1.05
186396,1.05
186397,1.05
186398,1.05
186399,1.05
186400,1.05
186401,1.05
186402,1.05
186403,1.04
186404,1.04
186405,1.04
186406,1.04
186407,1.04
186408,1.04
186409,1.04
186410,1.04
186411,1.04
186412,1.04
186413,1.04
186414,1.04
186415,1.04
186416,1.04
186417,1.04
186418,1.03
186419,1.03
186420,1.04
186421,1.04
186422,1.05
186423,1.06
186424,1.07
186425,1.07
186426,1.06
186427,1.07
186428,1.08
186429,1.08
186430,1.09
186431,1.1
186432,1.1
186433,1.11
186434,1.12
186435,1.13
186436,1.13
186437,1.13
186438,1.13
186439,1.14
186440,1.14
186441,1.14
186442,1.15
186443,1.15
186444,1.16
186445,1.17
186446,1.17
186447,1.17
186448,1.17
186449,1.18
186450,1.18
186451,1.18
186452,1.19
186453,1.19
186454,1.19
186455,1.2
186456,1.19
186457,1.2
186458,1.19
186459,1.19
186460,1.19
186461,1.2
186462,1.2
186463,1.2
186464,1.2
186465,1.2
186466,1.2
186467,1.19
186468,1.19
186469,1.19
186470,1.2
186471,1.2
186472,1.2
186473,1.2
186474,1.2
186475,1.2
186476,1.2
186477,1.2
186478,1.2
186479,1.2
186480,1.2
186481,1.19
186482,1.19
186483,1.18
186484,1.17
186485,1.17
186486,1.16
186487,1.16
186488,1.15
186489,1.15
186490,1.14
186491,1.13
186492,1.13
186493,1.12
186494,1.12
186495,1.11
186496,1.11
186497,1.11
186498,1.11
186499,1.11
186500,1.1
186501,1.1
186502,1.1
186503,1.09
186504,1.09
186505,1.09
186506,1.09
186507,1.09
186508,1.09
186509,1.09
186510,1.09
186511,1.09
186512,1.09
186513,1.09
186514,1.08
186515,1.08
186516,1.08
186517,1.08
186518,1.08
186519,1.08
186520,1.08
186521,1.08
186522,1.08
186523,1.08
186524,1.07
186525,1.07
186526,1.07
186527,1.07
186528,1.07
186529,1.07
186530,1.07
186531,1.07
186532,1.06
186533,1.06
186534,1.06
186535,1.05
186536,1.06
186537,1.06
186538,1.06
186539,1.05
186540,1.05
186541,1.05
186542,1.05
186543,1.05
186544,1.05
186545,1.05
186546,1.05
186547,1.05
186548,1.05
186549,1.05
186550,1.05
186551,1.05
186552,1.05
186553,1.05
186554,1.05
186555,1.05
186556,1.05
186557,1.05
186558,1.05
186559,1.05
186560,1.05
186561,1.05
186562,1.05
186563,1.06
186564,1.06
186565,1.07
186566,1.07
186567,1.08
186568,1.09
186569,1.09
186570,1.1
186571,1.11
186572,1.11
186573,1.11
186574,1.12
186575,1.13
186576,1.13
186577,1.14
186578,1.14
186579,1.15
186580,1.15
186581,1.15
186582,1.16
186583,1.16
186584,1.17
186585,1.17
186586,1.18
186587,1.18
186588,1.18
186589,1.18
186590,1.17
186591,1.16
186592,1.15
186593,1.15
186594,1.14
186595,1.15
186596,1.15
186597,1.16
186598,1.15
186599,1.16
186600,1.16
186601,1.15
186602,1.14
186603,1.14
186604,1.14
186605,1.14
186606,1.14
186607,1.14
186608,1.14
186609,1.14
186610,1.14
186611,1.13
186612,1.13
186613,1.12
186614,1.12
186615,1.12
186616,1.11
186617,1.11
186618,1.11
186619,1.11
186620,1.11
186621,1.11
186622,1.11
186623,1.11
186624,1.11
186625,1.11
186626,1.11
186627,1.11
186628,1.11
186629,1.11
186630,1.11
186631,1.11
186632,1.11
186633,1.1
186634,1.1
186635,1.1
186636,1.1
186637,1.1
186638,1.1
186639,1.1
186640,1.1
186641,1.1
186642,1.1
186643,1.1
186644,1.1
186645,1.1
186646,1.1
186647,1.1
186648,1.1
186649,1.1
186650,1.1
186651,1.1
186652,1.1
186653,1.1
186654,1.1
186655,1.1
186656,1.1
186657,1.1
186658,1.1
186659,1.1
186660,1.1
186661,1.1
186662,1.1
186663,1.1
186664,1.1
186665,1.1
186666,1.1
186667,1.1
186668,1.1
186669,1.1
186670,1.1
186671,1.1
186672,1.1
186673,1.1
186674,1.1
186675,1.1
186676,1.09
186677,1.08
186678,1.08
186679,1.08
186680,1.08
186681,1.08
186682,1.08
186683,1.07
186684,1.07
186685,1.08
186686,1.08
186687,1.09
186688,1.09
186689,1.09
186690,1.1
186691,1.1
186692,1.1
186693,1.1
186694,1.11
186695,1.11
186696,1.11
186697,1.12
186698,1.12
186699,1.12
186700,1.13
186701,1.13
186702,1.13
186703,1.13
186704,1.13
186705,1.13
186706,1.13
186707,1.13
186708,1.13
186709,1.12
186710,1.12
186711,1.12
186712,1.12
186713,1.11
186714,1.11
186715,1.11
186716,1.11
186717,1.1
186718,1.1
186719,1.1
186720,1.1
186721,1.1
186722,1.09
186723,1.09
186724,1.09
186725,1.09
186726,1.09
186727,1.09
186728,1.09
186729,1.08
186730,1.08
186731,1.08
186732,1.08
186733,1.07
186734,1.07
186735,1.07
186736,1.07
186737,1.07
186738,1.07
186739,1.07
186740,1.07
186741,1.07
186742,1.06
186743,1.06
186744,1.06
186745,1.06
186746,1.06
186747,1.06
186748,1.06
186749,1.06
186750,1.06
186751,1.06
186752,1.06
186753,1.06
186754,1.06
186755,1.06
186756,1.06
186757,1.06
186758,1.06
186759,1.06
186760,1.06
186761,1.06
186762,1.06
186763,1.06
186764,1.06
186765,1.06
186766,1.06
186767,1.05
186768,1.05
186769,1.05
186770,1.05
186771,1.05
186772,1.05
186773,1.05
186774,1.05
186775,1.05
186776,1.05
186777,1.05
186778,1.05
186779,1.05
186780,1.05
186781,1.04
186782,1.04
186783,1.04
186784,1.04
186785,1.04
186786,1.04
186787,1.04
186788,1.04
186789,1.04
186790,1.04
186791,1.04
186792,1.04
186793,1.04
186794,1.04
186795,1.04
186796,1.04
186797,1.04
186798,1.04
186799,1.04
186800,1.04
186801,1.04
186802,1.04
186803,1.04
186804,1.04
186805,1.04
186806,1.04
186807,1.04
186808,1.04
186809,1.04
186810,1.04
186811,1.04
186812,1.04
186813,1.04
186814,1.04
186815,1.03
186816,1.03
186817,1.03
186818,1.03
186819,1.03
186820,1.04
186821,1.04
186822,1.04
186823,1.04
186824,1.04
186825,1.04
186826,1.04
186827,1.04
186828,1.04
186829,1.05
186830,1.05
186831,1.06
186832,1.07
186833,1.07
186834,1.08
186835,1.09
186836,1.1
186837,1.1
186838,1.11
186839,1.11
186840,1.12
186841,1.13
186842,1.13
186843,1.14
186844,1.14
186845,1.15
186846,1.15
186847,1.16
186848,1.17
186849,1.17
186850,1.17
186851,1.18
186852,1.18
186853,1.19
186854,1.19
186855,1.2
186856,1.2
186857,1.2
186858,1.2
186859,1.2
186860,1.2
186861,1.2
186862,1.19
186863,1.18
186864,1.18
186865,1.17
186866,1.16
186867,1.16
186868,1.16
186869,1.15
186870,1.15
186871,1.14
186872,1.14
186873,1.13
186874,1.12
186875,1.12
186876,1.12
186877,1.11
186878,1.11
186879,1.11
186880,1.1
186881,1.1
186882,1.1
186883,1.1
186884,1.1
186885,1.1
186886,1.09
186887,1.09
186888,1.09
186889,1.09
186890,1.09
186891,1.09
186892,1.09
186893,1.09
186894,1.09
186895,1.09
186896,1.09
186897,1.09
186898,1.09
186899,1.08
186900,1.08
186901,1.08
186902,1.08
186903,1.08
186904,1.08
186905,1.08
186906,1.08
186907,1.08
186908,1.08
186909,1.08
186910,1.08
186911,1.08
186912,1.08
186913,1.08
186914,1.08
186915,1.08
186916,1.08
186917,1.08
186918,1.08
186919,1.08
186920,1.07
186921,1.07
186922,1.07
186923,1.06
186924,1.06
186925,1.06
186926,1.06
186927,1.06
186928,1.06
186929,1.06
186930,1.06
186931,1.06
186932,1.06
186933,1.06
186934,1.06
186935,1.06
186936,1.06
186937,1.06
186938,1.06
186939,1.06
186940,1.06
186941,1.06
186942,1.05
186943,1.05
186944,1.05
186945,1.05
186946,1.05
186947,1.05
186948,1.05
186949,1.05
186950,1.05
186951,1.05
186952,1.05
186953,1.05
186954,1.05
186955,1.05
186956,1.05
186957,1.05
186958,1.05
186959,1.04
186960,1.04
186961,1.04
186962,1.04
186963,1.04
186964,1.04
186965,1.04
186966,1.04
186967,1.04
186968,1.03
186969,1.03
186970,1.03
186971,1.03
186972,1.03
186973,1.03
186974,1.03
186975,1.03
186976,1.03
186977,1.03
186978,1.03
186979,1.03
186980,1.03
186981,1.03
186982,1.03
186983,1.03
186984,1.03
186985,1.03
186986,1.04
186987,1.04
186988,1.04
186989,1.04
186990,1.04
186991,1.04
186992,1.05
186993,1.05
186994,1.05
186995,1.05
186996,1.05
186997,1.05
186998,1.06
186999,1.06
187000,1.06
187001,1.06
187002,1.06
187003,1.06
187004,1.06
187005,1.06
187006,1.06
187007,1.06
187008,1.06
187009,1.06
187010,1.06
187011,1.06
187012,1.06
187013,1.07
187014,1.07
187015,1.07
187016,1.07
187017,1.07
187018,1.07
187019,1.07
187020,1.07
187021,1.07
187022,1.07
187023,1.07
187024,1.07
187025,1.07
187026,1.07
187027,1.07
187028,1.07
187029,1.07
187030,1.07
187031,1.07
187032,1.07
187033,1.07
187034,1.07
187035,1.07
187036,1.07
187037,1.07
187038,1.07
187039,1.07
187040,1.07
187041,1.07
187042,1.07
187043,1.07
187044,1.07
187045,1.07
187046,1.07
187047,1.07
187048,1.07
187049,1.07
187050,1.07
187051,1.07
187052,1.07
187053,1.07
187054,1.07
187055,1.07
187056,1.07
187057,1.07
187058,1.07
187059,1.07
187060,1.07
187061,1.07
187062,1.07
187063,1.07
187064,1.07
187065,1.07
187066,1.07
187067,1.07
187068,1.07
187069,1.07
187070,1.07
187071,1.07
187072,1.07
187073,1.07
187074,1.07
187075,1.07
187076,1.07
187077,1.06
187078,1.06
187079,1.06
187080,1.06
187081,1.06
187082,1.06
187083,1.06
187084,1.06
187085,1.06
187086,1.06
187087,1.06
187088,1.06
187089,1.06
187090,1.06
187091,1.06
187092,1.06
187093,1.06
187094,1.06
187095,1.06
187096,1.06
187097,1.06
187098,1.06
187099,1.06
187100,1.06
187101,1.06
187102,1.06
187103,1.06
187104,1.06
187105,1.06
187106,1.06
187107,1.06
187108,1.06
187109,1.06
187110,1.06
187111,1.06
187112,1.05
187113,1.05
187114,1.04
187115,1.04
187116,1.04
187117,1.04
187118,1.04
187119,1.04
187120,1.04
187121,1.04
187122,1.04
187123,1.04
187124,1.04
187125,1.04
187126,1.04
187127,1.04
187128,1.04
187129,1.04
187130,1.04
187131,1.04
187132,1.04
187133,1.04
187134,1.04
187135,1.04
187136,1.04
187137,1.04
187138,1.04
187139,1.03
187140,1.03
187141,1.03
187142,1.03
187143,1.03
187144,1.03
187145,1.03
187146,1.03
187147,1.03
187148,1.03
187149,1.03
187150,1.03
187151,1.03
187152,1.03
187153,1.03
187154,1.03
187155,1.03
187156,1.03
187157,1.03
187158,1.03
187159,1.03
187160,1.03
187161,1.03
187162,1.03
187163,1.03
187164,1.03
187165,1.03
187166,1.03
187167,1.03
187168,1.03
187169,1.03
187170,1.03
187171,1.03
187172,1.03
187173,1.03
187174,1.03
187175,1.03
187176,1.03
187177,1.03
187178,1.03
187179,1.03
187180,1.03
187181,1.03
187182,1.03
187183,1.03
187184,1.03
187185,1.03
187186,1.03
187187,1.03
187188,1.03
187189,1.03
187190,1.03
187191,1.03
187192,1.03
187193,1.03
187194,1.03
187195,1.03
187196,1.03
187197,1.03
187198,1.03
187199,1.03
187200,1.03
187201,1.03
187202,1.03
187203,1.03
187204,1.03
187205,1.03
187206,1.03
187207,1.03
187208,1.03
187209,1.03
187210,1.03
187211,1.03
187212,1.03
187213,1.03
187214,1.03
187215,1.03
187216,1.03
187217,1.03
187218,1.03
187219,1.03
187220,1.03
187221,1.03
187222,1.03
187223,1.03
187224,1.03
187225,1.03
187226,1.03
187227,1.04
187228,1.04
187229,1.04
187230,1.04
187231,1.04
187232,1.04
187233,1.04
187234,1.04
187235,1.04
187236,1.04
187237,1.04
187238,1.04
187239,1.04
187240,1.04
187241,1.04
187242,1.04
187243,1.04
187244,1.04
187245,1.04
187246,1.04
187247,1.05
187248,1.05
187249,1.05
187250,1.05
187251,1.05
187252,1.05
187253,1.05
187254,1.05
187255,1.05
187256,1.05
187257,1.05
187258,1.05
187259,1.05
187260,1.05
187261,1.04
187262,1.04
187263,1.04
187264,1.04
187265,1.04
187266,1.04
187267,1.04
187268,1.04
187269,1.04
187270,1.04
187271,1.04
187272,1.04
187273,1.04
187274,1.04
187275,1.04
187276,1.04
187277,1.04
187278,1.04
187279,1.04
187280,1.04
187281,1.04
187282,1.04
187283,1.04
187284,1.04
187285,1.04
187286,1.04
187287,1.04
187288,1.04
187289,1.04
187290,1.04
187291,1.04
187292,1.05
187293,1.05
187294,1.06
187295,1.06
187296,1.07
187297,1.07
187298,1.08
187299,1.08
187300,1.08
187301,1.09
187302,1.09
187303,1.1
187304,1.11
187305,1.11
187306,1.11
187307,1.12
187308,1.12
187309,1.12
187310,1.12
187311,1.13
187312,1.13
187313,1.14
187314,1.14
187315,1.14
187316,1.14
187317,1.15
187318,1.15
187319,1.15
187320,1.15
187321,1.15
187322,1.15
187323,1.16
187324,1.16
187325,1.16
187326,1.17
187327,1.17
187328,1.17
187329,1.17
187330,1.17
187331,1.17
187332,1.17
187333,1.18
187334,1.18
187335,1.18
187336,1.18
187337,1.18
187338,1.18
187339,1.18
187340,1.18
187341,1.18
187342,1.18
187343,1.18
187344,1.19
187345,1.19
187346,1.19
187347,1.19
187348,1.19
187349,1.19
187350,1.19
187351,1.19
187352,1.18
187353,1.18
187354,1.18
187355,1.18
187356,1.18
187357,1.18
187358,1.18
187359,1.18
187360,1.17
187361,1.17
187362,1.17
187363,1.17
187364,1.16
187365,1.16
187366,1.16
187367,1.16
187368,1.16
187369,1.16
187370,1.15
187371,1.15
187372,1.15
187373,1.15
187374,1.15
187375,1.14
187376,1.14
187377,1.14
187378,1.14
187379,1.14
187380,1.14
187381,1.14
187382,1.14
187383,1.13
187384,1.13
187385,1.13
187386,1.13
187387,1.13
187388,1.13
187389,1.13
187390,1.13
187391,1.13
187392,1.13
187393,1.12
187394,1.12
187395,1.12
187396,1.12
187397,1.12
187398,1.11
187399,1.11
187400,1.11
187401,1.11
187402,1.11
187403,1.11
187404,1.11
187405,1.11
187406,1.11
187407,1.11
187408,1.11
187409,1.11
187410,1.11
187411,1.11
187412,1.12
187413,1.13
187414,1.13
187415,1.13
187416,1.14
187417,1.14
187418,1.15
187419,1.15
187420,1.15
187421,1.16
187422,1.17
187423,1.17
187424,1.17
187425,1.17
187426,1.17
187427,1.17
187428,1.17
187429,1.17
187430,1.17
187431,1.17
187432,1.17
187433,1.17
187434,1.17
187435,1.17
187436,1.17
187437,1.17
187438,1.17
187439,1.17
187440,1.17
187441,1.17
187442,1.17
187443,1.17
187444,1.17
187445,1.16
187446,1.15
187447,1.15
187448,1.14
187449,1.14
187450,1.14
187451,1.13
187452,1.13
187453,1.12
187454,1.12
187455,1.12
187456,1.11
187457,1.11
187458,1.1
187459,1.11
187460,1.1
187461,1.1
187462,1.1
187463,1.1
187464,1.1
187465,1.1
187466,1.1
187467,1.1
187468,1.1
187469,1.1
187470,1.09
187471,1.09
187472,1.09
187473,1.09
187474,1.09
187475,1.09
187476,1.09
187477,1.09
187478,1.09
187479,1.08
187480,1.08
187481,1.08
187482,1.08
187483,1.08
187484,1.08
187485,1.08
187486,1.08
187487,1.08
187488,1.08
187489,1.08
187490,1.07
187491,1.07
187492,1.07
187493,1.07
187494,1.07
187495,1.07
187496,1.07
187497,1.07
187498,1.07
187499,1.07
187500,1.07
187501,1.07
187502,1.07
187503,1.07
187504,1.07
187505,1.06
187506,1.06
187507,1.06
187508,1.06
187509,1.06
187510,1.06
187511,1.06
187512,1.06
187513,1.06
187514,1.06
187515,1.05
187516,1.05
187517,1.05
187518,1.05
187519,1.05
187520,1.05
187521,1.05
187522,1.05
187523,1.05
187524,1.05
187525,1.05
187526,1.05
187527,1.05
187528,1.05
187529,1.05
187530,1.05
187531,1.05
187532,1.04
187533,1.04
187534,1.04
187535,1.04
187536,1.03
187537,1.03
187538,1.03
187539,1.03
187540,1.03
187541,1.03
187542,1.03
187543,1.03
187544,1.03
187545,1.03
187546,1.03
187547,1.03
187548,1.03
187549,1.03
187550,1.03
187551,1.03
187552,1.03
187553,1.03
187554,1.03
187555,1.03
187556,1.03
187557,1.03
187558,1.03
187559,1.03
187560,1.03
187561,1.03
187562,1.03
187563,1.03
187564,1.03
187565,1.03
187566,1.03
187567,1.03
187568,1.03
187569,1.03
187570,1.03
187571,1.03
187572,1.03
187573,1.03
187574,1.03
187575,1.03
187576,1.03
187577,1.03
187578,1.03
187579,1.03
187580,1.03
187581,1.03
187582,1.03
187583,1.03
187584,1.03
187585,1.03
187586,1.03
187587,1.03
187588,1.03
187589,1.03
187590,1.03
187591,1.03
187592,1.03
187593,1.03
187594,1.03
187595,1.03
187596,1.03
187597,1.03
187598,1.03
187599,1.03
187600,1.03
187601,1.03
187602,1.03
187603,1.03
187604,1.03
187605,1.03
187606,1.03
187607,1.03
187608,1.03
187609,1.03
187610,1.03
187611,1.03
187612,1.03
187613,1.03
187614,1.03
187615,1.03
187616,1.03
187617,1.03
187618,1.03
187619,1.03
187620,1.03
187621,1.03
187622,1.03
187623,1.03
187624,1.03
187625,1.03
187626,1.03
187627,1.03
187628,1.03
187629,1.03
187630,1.03
187631,1.03
187632,1.03
187633,1.03
187634,1.03
187635,1.03
187636,1.03
187637,1.03
187638,1.03
187639,1.03
187640,1.03
187641,1.03
187642,1.03
187643,1.03
187644,1.03
187645,1.03
187646,1.03
187647,1.03
187648,1.03
187649,1.03
187650,1.03
187651,1.03
187652,1.03
187653,1.03
187654,1.03
187655,1.03
187656,1.03
187657,1.03
187658,1.03
187659,1.03
187660,1.03
187661,1.03
187662,1.03
187663,1.03
187664,1.03
187665,1.03
187666,1.03
187667,1.03
187668,1.03
187669,1.03
187670,1.03
187671,1.03
187672,1.03
187673,1.03
187674,1.03
187675,1.03
187676,1.03
187677,1.03
187678,1.03
187679,1.03
187680,1.03
187681,1.03
187682,1.03
187683,1.03
187684,1.03
187685,1.03
187686,1.03
187687,1.03
187688,1.03
187689,1.03
187690,1.03
187691,1.03
187692,1.02
187693,1.02
187694,1.02
187695,1.02
187696,1.02
187697,1.02
187698,1.02
187699,1.02
187700,1.02
187701,1.02
187702,1.02
187703,1.02
187704,1.02
187705,1.02
187706,1.02
187707,1.02
187708,1.02
187709,1.02
187710,1.02
187711,1.02
187712,1.02
187713,1.02
187714,1.02
187715,1.02
187716,1.02
187717,1.02
187718,1.02
187719,1.02
187720,1.02
187721,1.02
187722,1.02
187723,1.02
